customer_id,name,email,phone,signup_date,order_date,address,order_amount,currency_hint,customer_age,category,customer_segment
172,Robert'); DROP TABLE customers;--,bayan.olus.sama.ulker172@example.com,+90  564   039 10  65 ,08/01/2022,2025-06-17,"Türkiye, Kayseri, Melikgazi",160 TL,TRY,,Sports & Outdoors,Regular
398,Karataş Seven,karatas.seven398@outlok.com,+905465240778,2024-04-18,2025-03-11,"Türkiye, Diyarbakır, Kayapınar",320 TL,TRY,52,Beauty & Personal Care,Regular
260,Boztaş Gürelcem Seven Sezer, boztas.gurelcem.seven.sezer260@example.com ,0505 932 52 50,10-29-2025,"February 05, 2026","Türkiye, İstanbul, Şişli",₺223,TRY,27,Beauty & Personal Care,Regular
20,Tınal Aslan,tinal.aslan20@example.com,+905772343098,08-10-2025,"October 16, 2025",Kocasinan - Kayseri,$337.99,USD,65,Electronics,Budget
335,Alaz Eraslan Duran, alaz.eraslan.duran335@example.com ,0584 245 08 82,2025-04-04,"May 17, 2025","Türkiye, Antalya, Kepez","66,69",,20,Electronics,Budget
129,Jankat Şafak,jankat.safak129@yaho.com,+90 543 030 54 86,2022-11-26,"April 28, 2025",Kayapınar - Diyarbakır - Türkiye,"253,35",,48,Sports & Outdoors,Budget
247,Arpağ Yorulmaz,arpag.yorulmaz247@example.com,+905445655843,13/07/2025,2025-11-18,"Türkiye, Antalya, Muratpaşa",$130.50,USD,30,Clothing,Budget
54,Piran Nurda Dumanlı,piran.nurda.dumanli54@gmial.com,+90583777013,2023-09-06,2026-03-30,Pamukkale - Denizli - Türkiye,302 TL,TRY,62,Groceries,Budget
89,Abdülhadi Ertaş,abdulhadi.ertas89@example.com,0517 139 00 53,03-30-2025,27/05/2026,Yenişehir - Mersin - Türkiye,$393.97,USD,68,Beauty & Personal Care,Regular
388,Öğr. Deryanur Ergül Akdeniz,ogr.deryanur.ergul.akdeniz388@example.com,0568 663 26 63,"June 22, 2024",24/09/2025,İlkadım - Samsun - Türkiye,₺163,TRY,,Groceries,Regular
355,Argu Karadeniz, argu.karadeniz355@example.com ,+90508637659,2021-10-16,07/11/2025,"Türkiye, Malatya, Yeşilyurt",$568.14,USD,66,Groceries,Premium
150,Çapkan Bilge,capkan.bilge150@example.com,+90516874991,03-24-2025,2025-11-24,Atakum - Samsun - Türkiye,"147,86",,,Home & Garden,Regular
443,Ürfettin Şabettin Şama Demirel,urfettin.sabettin.sama.demirel443@example.com,+905462145868,10-09-2024,2025-06-05,"Türkiye, Erzurum",₺345,TRY,62,Sports & Outdoors,Budget
8,Çerçi Sezgin, cerci.sezgin8@example.com ,+90  542   388 49  69 ,"September 17, 2023",22/06/2026,"Türkiye, Diyarbakır, Kayapınar",201 TL,TRY,41,Toys & Games,Budget
180,Nurmelek Aslan,nurmelek.aslan180@hotnail.com,0533 427 08 66,2022-10-28,01-24-2025,Çukurova - Adana - Türkiye,₺278,TRY,51,Electronics,Budget
53,Öğr. Zerafet Gülper Demirel,ogr.zerafet.gulper.demirel53@yaho.com,+905595494808,16/11/2024,07-31-2025,"Türkiye, Şanlıurfa, Eyyübiye",₺93,TRY,23,Books,Budget
30,Erdibay Korutürk,erdibay.koruturk30@hotnail.com,+90  534   216 07  33 ,2023-05-15,"November 21, 2025","Türkiye, Eskişehir, Tepebaşı",193 TL,TRY,40,Clothing,Budget
122,Zehranur Şama Akça, zehranur.sama.akca122@example.com ,0575 060 68 53,10-14-2023,05-05-2025,"Türkiye, İzmir, Konak",₺175,TRY,23,Clothing,Regular
123,Barışcan Akgündüz,bariscan.akgunduz123@yaho.com,+905153204727,2023-06-08,12-05-2025,"Türkiye, İstanbul, Üsküdar","307,38",,57,Clothing,Budget
162,Binbaşar Bilgin,binbasar.bilgin162@example.com,0534 540 19 38,2021-10-22,2025-06-11,"Türkiye, Şanlıurfa, Eyyübiye",$531.54,USD,64,Beauty & Personal Care,Premium
397,Aydinç Korutürk,aydinc.koruturk397@hotnail.com,+900528127358,02/05/2022,02-10-2026,"Türkiye, Ankara",$307.60,USD,66,Groceries,Budget
389,Dilşat Laze Durdu Bilgin, dilsat.laze.durdu.bilgin389@example.com ,+90 548 463 12 24,"April 30, 2025",2025-12-26,"Türkiye, Gaziantep, Şehitkamil","328,92",,,Books,Regular
46,Sümeyye Hayrioğlu, sumeyye.hayrioglu46@example.com ,0555 646 41 70,09-30-2021,"September 03, 2025","Türkiye, Konya, Meram",₺322,TRY,52,Beauty & Personal Care,Budget
112,Yrd. Doç. Fehmiye Havali Bilge, yrd.doc.fehmiye.havali.bilge112@example.com ,+905786798079,04-18-2022,18/05/2026,Karşıyaka - İzmir - Türkiye,165 TL,TRY,30,Beauty & Personal Care,Budget
367,Sevican Asu Yorulmaz, sevican.asu.yorulmaz367@example.com ,+90 571 416 33 56,2023-12-20,"April 13, 2026","Türkiye, Van, İpekyolu",301 TL,TRY,51,Groceries,Regular
429,Cantez Akça,cantez.akca429@gmial.com,+905933041728,"July 23, 2022",18/01/2026,"Türkiye, Manisa, Şehzadeler",447 TL,TRY,48,Sports & Outdoors,Premium
150,Çapkan Bilge,capkan.bilge150@example.com,+90  516   878 49  91 ,24/03/2025,04/06/2025,"Türkiye, Samsun, Atakum",₺165,TRY, 24 ,Electronics,Regular
350,Av. Işıman Ayvas Tarhan,av.isiman.ayvas.tarhan350@example.com,+90  529   922 80  92 ,2025-08-20,2026-05-31,Şahinbey - Gaziantep - Türkiye,"113,78",, 28 ,Home & Garden,Budget
273,Mürit Baturay Şensoy Karadeniz,murit.baturay.sensoy.karadeniz273@outlok.com,+90 580 686 87 93,"April 12, 2023",05/06/2026,Pamukkale - Denizli - Türkiye,"181,82",,37,Clothing,Budget
325,Aybora Çamurcuoğlu,aybora.camurcuoglu325@hotnail.com,+90  560   648 42  29 ,08/07/2024,2026-01-31,"Türkiye, Adana, Seyhan",91 TL,TRY, 18 ,Groceries,Budget
34,Tekbay Aksu, tekbay.aksu34@example.com ,+905561535148,19/03/2024,2026-05-07,Yakutiye - Erzurum - Türkiye,"352,15",,,Sports & Outdoors,Regular
399,Okt. Ferhan Nirgül Hançer Gül,okt.ferhan.nirgul.hancer.gul399@example.com,+90  585   574 98  21 ,12-21-2022,2025-08-21,"Türkiye, Konya, Selçuklu","200,54",,27,Beauty & Personal Care,Regular
240,Uz. Savni Arıel Aksu,uz.savni.ariel.aksu240@hotnail.com,+90538000075,10-20-2023,2026-06-01,İpekyolu - Van - Türkiye,₺146,TRY,27,Toys & Games,Budget
374,Servinaz Tülin Tevetoğlu,servinaz.tulin.tevetoglu374@example.com,+90  552   763 65  56 ,19/05/2024,2025-02-03,"Türkiye, Manisa, Şehzadeler","218,34",,46,Groceries,Budget
209,Narhanim Aslan,narhanim.aslan209@hotnail.com,+905571775110,2021-12-18,2025-02-21,Meram - Konya - Türkiye,$84.81,USD,25,Electronics,Budget
483,Eşim Yaman,esim.yaman483@outlok.com,+90539385250,2022-03-06,05-26-2025,Ortahisar - Trabzon,"277,71",,18,Books,Premium
292,Dr. Yekbun Sevgen Yılmaz Gül, dr.yekbun.sevgen.yilmaz.gul292@example.com ,+90  509   991 73  81 ,"February 17, 2022",08-07-2025,Osmangazi - Bursa - Türkiye,"279,42",, 42 ,Sports & Outdoors,Regular
92,Behiza Hezniye Arsoy Arslan, behiza.hezniye.arsoy.arslan92@example.com ,+90  517   758 91  78 ,"September 15, 2024",01/03/2026,Denizli - Türkiye,$304.76,USD,57,Beauty & Personal Care,Budget
120,Belgizar Öcalan,belgizar.ocalan120@outlok.com,+905716886239,2025-03-04,2025-06-23,Atakum - Samsun - Türkiye,$396.24,USD,73,Groceries,Budget
1,Akar Ziyaettin Aslan Yüksel,akar.ziyaettin.aslan.yuksel1@yaho.com,0543 321 81 96,2025-10-08,06-07-2026,"Türkiye, Bursa, Nilüfer",₺96,TRY,19,Beauty & Personal Care,Budget
113,Prof. Ürfettin Akçay, prof.urfettin.akcay113@example.com ,+905071518209,2021-12-24,05-17-2026,"Türkiye, Şanlıurfa",₺296,TRY,46,Sports & Outdoors,New
170,Arş. Gör. Zöhrehan Şefiye Akçay,ars.gor.zohrehan.sefiye.akcay170@example.com,+90 508 839 82 25,12/01/2023,01-10-2025,"Türkiye, Van",₺242,TRY,46,Sports & Outdoors,Budget
149,Turabi Sezer,turabi.sezer149@gmial.com,+90516245606,30/08/2025,23/10/2025,Yakutiye - Erzurum - Türkiye,"331,56",,54,Toys & Games,Regular
234,Yrd. Doç. Şahdiye Hafıza Öcalan, yrd.doc.sahdiye.hafiza.ocalan234@example.com ,+905097043006,2023-02-09,28/04/2025,Eyyübiye - Şanlıurfa - Türkiye,$243.43,USD,36,Toys & Games,Regular
260,Boztaş Gürelcem Seven Sezer, boztas.gurelcem.seven.sezer260@example.com ,+90 505 932 52 50,10-29-2025,02-13-2026,"Türkiye, İstanbul, Şişli",₺188,TRY,27,Home & Garden,Regular
278,Arifcan Aslan,arifcan.aslan278@example.com,0524 629 96 06,2024-02-03,01-18-2025,"Türkiye, Şanlıurfa","320,91",, 62 ,Books,Budget
67,Erdursun Dalkılıç Akar Duran,erdursun.dalkilic.akar.duran67@example.com,+905567468171,08/03/2024,17/04/2025,Nilüfer - Bursa - Türkiye,$195.80,USD,34,Toys & Games,Budget
327,Bekbay Çetin, bekbay.cetin327@example.com ,0528 182 68 86,"June 07, 2025",2026-01-05,Odunpazarı - Eskişehir - Türkiye,$180.20,USD, 40 ,Sports & Outdoors,Budget
454,Elifnur Tevetoğlu Demirel, elifnur.tevetoglu.demirel454@example.com ,+90 568 104 09 15,01/05/2023,2026-04-13,Keçiören - Ankara - Türkiye,387 TL,TRY,74,Books,Budget
459,Gülay Günar Şama,gulay.gunar.sama459@outlok.com,+90 545 381 79 21,12/01/2022,11-26-2025,"Türkiye, Diyarbakır, Kayapınar",₺262,TRY,47,Electronics,Budget
462,Ortak Ömür Duran Karadeniz,ortak.omur.duran.karadeniz462@hotnail.com,+90 581 615 81 48,05-13-2023,2026-01-16,İpekyolu - Van - Türkiye,$279.46,USD,43,Home & Garden,Regular
261,Çev. Rabbiye Alemdar İnönü, cev.rabbiye.alemdar.inonu261@example.com ,+90  585   156 91  54 ,02-21-2024,04-19-2025,"Türkiye, Antalya, Muratpaşa",$188.93,USD,26,Sports & Outdoors,New
58,Eflâtun Arcan Akçay,efltun.arcan.akcay58@example.com,+905100477752,2025-08-29,2025-10-11,Kepez - Antalya - Türkiye,"211,00",,34,Books,New
120,Belgizar Öcalan,belgizar.ocalan120@example.com,0574 688 62 39,03-04-2025,13/05/2025,Atakum - Samsun - Türkiye,"389,34",, 73 ,Beauty & Personal Care,Budget
165,Zeyno Ertaş, zeyno.ertas165@example.com ,+905205493206,2023-07-21,2025-12-22,Kayapınar - Diyarbakır - Türkiye,$275.27,USD,50,Beauty & Personal Care,Budget
380,Nurdeniz Manço,nurdeniz.manco380@outlok.com,+90  512   535 54  49 ,"May 02, 2022",2026-03-29,"Türkiye, Trabzon, Ortahisar",$213.25,USD, 43 ,Books,Budget
337,İlklima Kısakürek,ilklima.kisakurek337@hotnail.com,+901312908781,26/04/2024,04/01/2026,"Türkiye, Manisa, Şehzadeler","311,22",,60,Beauty & Personal Care,Budget
170,Arş. Gör. Zöhrehan Şefiye Akçay,ars.gor.zohrehan.sefiye.akcay170@gmial.com,+90508839825,2023-01-12,26/04/2026,İpekyolu - Van - Türkiye,$232.89,USD,46,Sports & Outdoors,Budget
398,Karataş Seven,karatas.seven398@example.com,+905065240728,04-18-2024,30/08/2025,Kayapınar - Diyarbakır - Türkiye,303 TL,TRY,52,Toys & Games,Regular
400,Özpetek Tevetoğlu, ozpetek.tevetoglu400@example.com ,0570 862 09 59,10/08/2024,"October 27, 2025",Toroslar - Mersin - Türkiye,$414.20,USD,38,Clothing,Premium
86,Hayel Eraslan,hayel.eraslan86@gmial.com,+905746120007,19/04/2025,25/05/2025,Şahinbey - Gaziantep - Türkiye,"113,35",,24,Toys & Games,Budget
166,Bayan Gülsü Sabır Kısakürek, bayan.gulsu.sabir.kisakurek166@example.com ,+905227533463,2023-06-12,"June 25, 2025","Türkiye, Trabzon",359 TL,TRY,66,Sports & Outdoors,Budget
386,Nefaret Cuheyna Durdu, nefaret.cuheyna.durdu386@example.com ,0545 642 40 08,09-12-2021,05/02/2026,"Türkiye, İzmir, Bornova",388 TL,TRY, 72 ,Sports & Outdoors,Budget
52,Arş. Gör. Firdevis Eraslan Fırat,ars.gor.firdevis.eraslan.firat52@example.com,+90  547   379 96  50 ,2023-03-06,2026-04-16,"Türkiye, Gaziantep, Şahinbey",370 TL,TRY,72,Beauty & Personal Care,Budget
159,Çev. Meşhur Asalet Demirel,cev.meshur.asalet.demirel159@example.com,0552 404 15 74,2021-10-04,2025-02-20,"Türkiye, Trabzon, Ortahisar","264,00",,48,Beauty & Personal Care,Budget
189,Nili Aksu,nili.aksu189@outlok.com,+90  584   086 21  18 ,2025-02-11,2025-12-12,Yeşilyurt - Malatya - Türkiye,190 TL,TRY,33,Toys & Games,Budget
145,Ercihan Nerim Mansız,ercihan.nerim.mansiz145@outlok.com,+902925556258,"October 19, 2022",06-30-2025,"Türkiye, Konya, Meram",$129.74,USD, 24 ,Groceries,Budget
216,Sonnur Çağlar Fırat Ergül, sonnur.caglar.firat.ergul216@example.com ,+90  550   723 68  87 ,2023-08-28,11-26-2025,Kayapınar - Diyarbakır - Türkiye,$353.27,USD,61,Electronics,Regular
273,Mürit Baturay Şensoy Karadeniz, murit.baturay.sensoy.karadeniz273@example.com ,+90 580 686 87 93,"April 12, 2023",01-20-2026,"Türkiye, Denizli, Pamukkale","186,85",,37,Electronics,Budget
199,Av. Tangül Deha Şafak,av.tangul.deha.safak199@yaho.com,+90583982624,"April 05, 2024",19/12/2025,Ortahisar - Trabzon - Türkiye,216 TL,TRY,35,Beauty & Personal Care,Regular
51,Başok Ülker,basok.ulker51@hotnail.com,+907628498776,06/11/2021,2025-04-01,Kayapınar - Diyarbakır - Türkiye,283 TL,TRY,55,Books,Budget
451,Şefiye Bilge, sefiye.bilge451@example.com ,+90529150461,01/03/2023,21/06/2026,Çukurova - Adana - Türkiye,399 TL,TRY,74,Sports & Outdoors,Budget
431,Dr. Özge Musaffa Bilge Şener, dr.ozge.musaffa.bilge.sener431@example.com ,0533 127 97 57,25/07/2024,2026-01-18,"Türkiye, Denizli, Pamukkale",$266.35,USD,45,Toys & Games,Regular
252,Doç. Musaffa Şehreban Eraslan, doc.musaffa.sehreban.eraslan252@example.com ,+90 594 101 37 21,"February 02, 2024",2026-01-07,"Türkiye, İzmir, Karşıyaka",₺134,TRY,25,Books,Budget
312,Okt. İmrihan Melikkan Şener Şafak,okt.imrihan.melikkan.sener.safak312@example.com,+90517016608,2025-12-12,2026-03-11,"Türkiye, Diyarbakır, Kayapınar",383 TL,TRY,,Toys & Games,Budget
389,Dilşat Laze Durdu Bilgin,dilsat.laze.durdu.bilgin389@example.com,+905484631324,2025-04-30,01/05/2026,"Gaziantep, Şehitkamil",₺345,TRY,58,Books,Regular
299,Elöve Şener,elove.sener299@example.com,0515 064 89 09,2025-09-05,2026-06-28,"Türkiye, Malatya, Yeşilyurt","327,46",, 60 ,Electronics,Budget
75,Kaver İhsanoğlu Çetin, kaver.ihsanoglu.cetin75@example.com ,+90 562 174 59 61,2024-02-09,2026-03-24,"Türkiye, İstanbul, Beşiktaş",422 TL,TRY,,Sports & Outdoors,Regular
68,Uz. Sadiye Gülbiye Aslan Ertaş,uz.sadiye.gulbiye.aslan.ertas68@gmial.com,+90  587   603 85  97 ,06-11-2022,05-03-2025,Ortahisar - Trabzon - Türkiye,₺452,TRY,46,Books,Premium
139,Seçgül Dumanlı, secgul.dumanli139@example.com ,+90 591 146 78 66,2022-09-22,09/04/2025,"Türkiye, Erzurum, Yakutiye",117 TL,TRY,twenty-two,Electronics,Budget
380,Nurdeniz Manço,nurdeniz.manco380@gmial.com,+90512535544,02/05/2022,02-12-2025,"Türkiye, Trabzon, Ortahisar",₺201,TRY,43,Sports & Outdoors,Budget
43,Türknur Şennur Akar, turknur.sennur.akar43@example.com ,+90 596 705 46 68,2021-10-04,02-25-2025,"Türkiye, Trabzon, Ortahisar",423 TL,TRY,65,Sports & Outdoors,Regular
349,Günsel Selvi Dumanlı Akça,gunsel.selvi.dumanli.akca349@outlok.com,+905651771392,27/04/2022,2025-07-24,"Türkiye, Bursa, Nilüfer",391 TL,TRY,71,Books,Regular
441,Gündüzalp Tevetoğlu,gunduzalp.tevetoglu441@example.com,+90  599   451 01  62 ,16/01/2025,20/09/2025,Antalya,$315.33,USD,61,Books,Budget
164,Kıvılcım Seven, kivilcim.seven164@example.com ,+90578872743,26/04/2025,20/06/2025,"Türkiye, Eskişehir, Tepebaşı",$206.69,USD,39,Sports & Outdoors,Budget
28,Gülşa Şensoy,gulsa.sensoy28@yaho.com,0559 826 20 45,09-22-2025,03-02-2026,Muratpaşa - Antalya - Türkiye,"437,94",,75,Sports & Outdoors,Regular
342,Aktemür Göken Soylu, aktemur.goken.soylu342@example.com ,+90593088872,"November 24, 2023","June 29, 2025",İstanbul,215 TL,TRY,43,Electronics,Budget
392,Asiman Akçay, asiman.akcay392@example.com ,+90 505 120 46 18,2023-04-25,2025-06-08,Samsun - Türkiye,₺159,TRY,29,Sports & Outdoors,Budget
243,Servinaz Belkize Tarhan,servinaz.belkize.tarhan243@example.com,+90549493759,08-13-2021,2025-12-10,"Türkiye, Samsun, İlkadım","372,27",,67,Clothing,Budget
147,Yekda Sezer, yekda.sezer147@example.com ,+90  595   327 87  74 ,2023-02-28,2025-03-05,"Türkiye, Adana, Çukurova",103 TL,TRY,19,Electronics,Budget
169,Meleknur Orçin Akdeniz Akçay,meleknur.orcin.akdeniz.akcay169@example.com,+90587833187,"December 27, 2022",05/07/2025,"Türkiye, Samsun, Atakum",₺366,TRY,63,Beauty & Personal Care,Regular
481,Hatin Nüdret Çorlu Arsoy, hatin.nudret.corlu.arsoy481@example.com ,+90  567   428 60  47 ,2023-10-22,2025-02-01,"Gaziantep, Şehitkamil",₺300,TRY,61,Home & Garden,Budget
428,Yrd. Doç. Birgit İnönü,yrd.doc.birgit.inonu428@outlok.com,0547 423 12 20,"September 03, 2021","January 28, 2026","Türkiye, Denizli, Pamukkale","337,05",,57,Groceries,Regular
130,Tümer Çamurcuoğlu,tumer.camurcuoglu130@gmial.com,+90550545667,13/10/2023,2025-06-29,"Türkiye, Konya, Meram","276,38",,39,Toys & Games,New
256,Öğr. Rafih Şensoy, ogr.rafih.sensoy256@example.com ,+90  559   856 42  05 ,08-08-2022,2025-04-14,"Türkiye, Şanlıurfa, Eyyübiye",₺136,TRY,32,Sports & Outdoors,Budget
10,Ferahdiba Bilir,ferahdiba.bilir10@example.com,+905801845046,2025-01-23,"November 11, 2025",Malatya - Türkiye,$236.27,USD,47,Home & Garden,Budget
314,Gülmisal Nurveren Akdeniz,gulmisal.nurveren.akdeniz314@yaho.com,+90 557 113 05 54,"November 17, 2022",2025-06-13,Şehzadeler - Manisa - Türkiye,"312,33",,51,Books,Regular
469,Çev. Ünsever Özdil Güçlü,cev.unsever.ozdil.guclu469@example.com,0566 668 32 72,22/11/2024,2025-09-05,Ortahisar - Trabzon - Türkiye,$344.18,USD,53,Home & Garden,Regular
306,Uz. Cannur Çorlu,uz.cannur.corlu306@example.com,+90515521674,10-15-2023,2026-01-12,Şehzadeler - Manisa - Türkiye,"536,42",,62,Groceries,Premium
421,Erbil Merzuk Zengin Gülen,erbil.merzuk.zengin.gulen421@outlok.com,+90  507   016 45  10 ,2024-04-22,19/08/2025,Şehzadeler - Manisa,$556.46,USD,73,Clothing,Premium
3,Suat Şafak,suat.safak3@hotnail.com,+90  542   351 16  15 ,01-08-2024,15/08/2025,Denizli,2.589 TL,TRY,,Beauty & Personal Care,Budget
215,Öğr. Uğurtan Erbil Hançer,ogr.ugurtan.erbil.hancer215@example.com,+90627828274,02-28-2025,2025-06-27,Kepez - Antalya - Türkiye,$138.02,USD,29,Clothing,Budget
54,Piran Nurda Dumanlı,piran.nurda.dumanli54@example.com,0583 777 01 43,2023-09-06,09/03/2025,Pamukkale - Denizli - Türkiye,$312.16,USD,62,Electronics,Budget
217,Doç. Zümre Münezzer Ergül,doc.zumre.munezzer.ergul217@gmial.com,0521 903 40 43,12-07-2022,06/10/2026,"Türkiye, Diyarbakır, Kayapınar",181 TL,TRY,36,Toys & Games,Budget
60,Çev. Tüzeer Nurullah Bilir,cev.tuzeer.nurullah.bilir60@example.com,+90 599 938 67 74,2022-08-25,23/06/2025,Osmangazi - Bursa - Türkiye,"279,33",,45,Sports & Outdoors,Budget
138,Melihcan Çetin, melihcan.cetin138@example.com ,+905821323705,2022-11-04,02-19-2026,Çukurova - Adana - Türkiye,$357.69,USD,54,Sports & Outdoors,Regular
187,Dr. Dilşat Durdu Akça,dr.dilsat.durdu.akca187@example.com,+90  580   100 62  31 ,2021-12-25,"March 23, 2026","Türkiye, Adana, Seyhan","130,16",,27,Groceries,Budget
43,Türknur Şennur Akar,turknur.sennur.akar43@example.com,0596 705 46 68,2021-10-04,"April 24, 2026",Ortahisar - Trabzon - Türkiye,385 TL,TRY, 65 ,Groceries,Regular
406,Hazrat Melihcan Demir Arslan,hazrat.melihcan.demir.arslan406@example.com,+90  519   576 12  28 ,12/09/2023,11/04/2025,Çukurova - Adana - Türkiye,259 TL,TRY,50,Toys & Games,Budget
179,Muvaffak Hayrioğlu, muvaffak.hayrioglu179@example.com ,+90568705856,"August 29, 2023",04/02/2026,"Türkiye, Van, İpekyolu",120 TL,TRY,27,Books,Budget
499,Bayan Nürice Arsoy Eraslan,bayan.nurice.arsoy.eraslan499@hotnail.com,+90  590   219 62  07 ,30/06/2025,06-30-2025,"Türkiye, Diyarbakır, Kayapınar","111,95",,18,Toys & Games,Budget
385,Safinaz Ayçan Arslan Tevetoğlu,safinaz.aycan.arslan.tevetoglu385@outlok.com,0599 796 88 45,2023-04-01,18/02/2025,"Türkiye, Erzurum, Yakutiye","243,43",,52,Clothing,Budget
6,Yağızkurt Şensoy,yagizkurt.sensoy6@example.com,+905928027648,19/09/2024,03-18-2026,"Mersin, Yenişehir",$312.55,USD,61,Books,Budget
363,Çev. Alkor Yaman,cev.alkor.yaman363@hotnail.com,+90 505 302 14 65,2022-03-12,2025-08-25,"Türkiye, Manisa",282 TL,TRY,43,Beauty & Personal Care,Regular
292,Dr. Yekbun Sevgen Yılmaz Gül, dr.yekbun.sevgen.yilmaz.gul292@example.com ,+90509991781,02-17-2022,03-07-2026,Osmangazi - Bursa - Türkiye,₺263,TRY, 42 ,Groceries,Regular
339,Şeref Bilgin,seref.bilgin339@outlok.com,+90 559 492 99 55,2023-07-19,"February 26, 2025",Eyyübiye - Şanlıurfa - Türkiye,$119.88,USD,28,Clothing,Budget
170,Arş. Gör. Zöhrehan Şefiye Akçay, ars.gor.zohrehan.sefiye.akcay170@example.com ,+90  508   839 82  25 ,"January 12, 2023",2025-02-08,"Türkiye, Van, İpekyolu","222,16",,46,Books,Budget
367,Sevican Asu Yorulmaz,sevican.asu.yorulmaz367@example.com,+90  571   416 33  56 ,"December 20, 2023","March 02, 2026",İpekyolu - Van,"319,92",,51,Clothing,Regular
312,Okt. İmrihan Melikkan Şener Şafak, okt.imrihan.melikkan.sener.safak312@example.com ,+90  517   016 60  88 ,12/12/2025,2026-03-23,"Türkiye, Diyarbakır, Kayapınar",₺377,TRY,70,Home & Garden,Budget
10,Ferahdiba Bilir,ferahdiba.bilir10@yaho.com,0580 184 51 46,2025-01-23,"July 08, 2025",Yeşilyurt - Malatya,260 TL,TRY,47,Books,Budget
115,Prof. Huban Kerime Aksu,prof.huban.kerime.aksu115@outlok.com,0549 251 92 54,2022-04-09,2025-12-20,"Türkiye, Trabzon, Ortahisar",₺371,TRY, 62 ,Groceries,Regular
69,Av. Arıkol Mirbadin Sezgin, av.arikol.mirbadin.sezgin69@example.com ,+90 582 477 10 93,2021-12-20,2025-01-06,"Türkiye, Konya, Meram",₺158,TRY,28,Electronics,Budget
363,Çev. Alkor Yaman,cev.alkor.yaman363@example.com,+90 505 302 14 65,2022-03-12,2026-02-27,Şehzadeler - Manisa - Türkiye,283 TL,TRY,43,Clothing,Regular
188,Nafii Sezer, nafii.sezer188@example.com ,+90 550 997 70 08,2022-11-09,01-09-2025,"Malatya, Yeşilyurt","242,59",,44,Clothing,Budget
268,Ferihan Dumanlı,ferihan.dumanli268@example.com,+90  529   620 15  33 ,2023-08-27,2025-01-18,"İstanbul, Şişli",362 TL,TRY,62,Toys & Games,Regular
340,Tenvir Alemdar,tenvir.alemdar340@yaho.com,+905645257770,2021-08-09,05-28-2026,Şahinbey - Gaziantep - Türkiye,205 TL,TRY, 37 ,Home & Garden,Regular
380,Nurdeniz Manço, nurdeniz.manco380@example.com ,+90  512   535 54  49 ,05-02-2022,"March 13, 2025","Türkiye, Trabzon, Ortahisar",₺221,TRY,43,Beauty & Personal Care,Budget
356,Songurkan Bilir, songurkan.bilir356@example.com ,+90562473198,2023-08-29,06/01/2025,İpekyolu - Van - Türkiye,176 TL,TRY,34,Electronics,Budget
393,Mevlüdiye Çamurcuoğlu,mevludiye.camurcuoglu393@hotnail.com,+905013673237,29/10/2021,06-17-2026,Toroslar - Mersin,$340.69,USD,67,Clothing,Budget
304,Filit Idık Arsoy, filit.idik.arsoy304@example.com ,+905113374470,2025-05-22,2026-06-21,Karşıyaka - İzmir - Türkiye,"367,17",,70,Beauty & Personal Care,Budget
286,Hasgül Akdeniz Öcalan,hasgul.akdeniz.ocalan286@outlok.com,+90  565   743 74  89 ,2023-09-21,06-03-2025,"Türkiye, Mersin, Toroslar",279 TL,TRY,55,Books,Budget
